group_id,group_size,splits_source,num_unique_transcriptions,transcriptions,sample_ids,source_ids
14331,2,train_source,1,евгений,cyr_word_014730 | cyr_word_058511,arr15.png | rr15.png
14332,2,train_source,1,евгений,cyr_word_014731 | cyr_word_058512,arr16.png | rr16.png
14333,2,train_source,1,евгений,cyr_word_014732 | cyr_word_058513,arr17.png | rr17.png
14334,2,train_source,1,евгений,cyr_word_014733 | cyr_word_058514,arr18.png | rr18.png
14335,2,train_source,1,евгений,cyr_word_014734 | cyr_word_058515,arr19.png | rr19.png
14336,2,train_source,1,евгений,cyr_word_014735 | cyr_word_058516,arr20.png | rr20.png
14337,2,train_source,1,евгений,cyr_word_014736 | cyr_word_058517,arr21.png | rr21.png
14338,2,train_source,1,евгений,cyr_word_014737 | cyr_word_058518,arr25.png | rr25.png
14339,2,train_source,1,евгений,cyr_word_014738 | cyr_word_058519,arr26.png | rr26.png
14340,2,train_source,1,евгений,cyr_word_014739 | cyr_word_058520,arr27.png | rr27.png
14341,2,train_source,1,евгений,cyr_word_014740 | cyr_word_058521,arr28.png | rr28.png
14342,2,train_source,1,евгений,cyr_word_014741 | cyr_word_058522,arr29.png | rr29.png
14343,2,train_source,1,евгений,cyr_word_014742 | cyr_word_058523,arr30.png | rr30.png
14344,2,train_source,1,евгений,cyr_word_014743 | cyr_word_058524,arr31.png | rr31.png
14345,2,train_source,1,евгений,cyr_word_014744 | cyr_word_058525,arr33.png | rr33.png
14346,2,train_source,1,евгений,cyr_word_014745 | cyr_word_058526,arr34.png | rr34.png
14347,2,train_source,1,евгений,cyr_word_014746 | cyr_word_058527,arr35.png | rr35.png
14348,2,train_source,1,евгений,cyr_word_014747 | cyr_word_058528,arr36.png | rr36.png
14349,2,train_source,1,евгений,cyr_word_014748 | cyr_word_058529,arr40.png | rr40.png
14350,2,train_source,1,евгений,cyr_word_014749 | cyr_word_058530,arr41.png | rr41.png
14351,2,train_source,1,евгений,cyr_word_014750 | cyr_word_058531,arr42.png | rr42.png
14352,2,train_source,1,евгений,cyr_word_014751 | cyr_word_058532,arr43.png | rr43.png
14353,2,train_source,1,евгений,cyr_word_014752 | cyr_word_058533,arr44.png | rr44.png
14354,2,train_source,1,евгений,cyr_word_014753 | cyr_word_058534,arr45.png | rr45.png
14355,2,train_source,1,евгений,cyr_word_014754 | cyr_word_058535,arr46.png | rr46.png
14356,2,train_source,1,евгений,cyr_word_014755 | cyr_word_058536,arr48.png | rr48.png
14357,2,train_source,1,евгений,cyr_word_014756 | cyr_word_058537,arr49.png | rr49.png
14358,2,train_source,1,евгений,cyr_word_014757 | cyr_word_058538,arr50.png | rr50.png
14359,2,train_source,1,евгений,cyr_word_014758 | cyr_word_058539,arr51.png | rr51.png
14360,2,train_source,1,евгений,cyr_word_014759 | cyr_word_058540,arr52.png | rr52.png
14361,2,train_source,1,евгений,cyr_word_014760 | cyr_word_058541,arr53.png | rr53.png
14362,2,train_source,1,евгений,cyr_word_014761 | cyr_word_058542,arr54.png | rr54.png
14363,2,train_source,1,евгений,cyr_word_014762 | cyr_word_058543,arr55.png | rr55.png
14364,2,train_source,1,евгений,cyr_word_014763 | cyr_word_058544,arr56.png | rr56.png
14365,2,train_source,1,евгений,cyr_word_014764 | cyr_word_058545,arr57.png | rr57.png
14366,2,train_source,1,евгений,cyr_word_014765 | cyr_word_058546,arr58.png | rr58.png
14367,2,train_source,1,евгений,cyr_word_014766 | cyr_word_058547,arr59.png | rr59.png
14368,2,train_source,1,евгений,cyr_word_014767 | cyr_word_058548,arr60.png | rr60.png
14369,2,train_source,1,евгений,cyr_word_014768 | cyr_word_058549,arr61.png | rr61.png
14370,2,train_source,1,евгений,cyr_word_014769 | cyr_word_058550,arr62.png | rr62.png
14371,2,train_source,1,евгений,cyr_word_014770 | cyr_word_058551,arr63.png | rr63.png
14372,2,train_source,1,евгений,cyr_word_014771 | cyr_word_058552,arr64.png | rr64.png
14373,2,train_source,1,евгений,cyr_word_014772 | cyr_word_058553,arr65.png | rr65.png
14374,2,train_source,1,евгений,cyr_word_014773 | cyr_word_058554,arr66.png | rr66.png
14375,2,train_source,1,евгений,cyr_word_014774 | cyr_word_058555,arr67.png | rr67.png
14376,2,train_source,1,евгений,cyr_word_014775 | cyr_word_058556,arr69.png | rr69.png
14377,2,train_source,1,евгений,cyr_word_014776 | cyr_word_058557,arr70.png | rr70.png
14378,2,train_source,1,евгений,cyr_word_014777 | cyr_word_058558,arr71.png | rr71.png
14379,2,train_source,1,евгений,cyr_word_014778 | cyr_word_058559,arr72.png | rr72.png
14380,2,train_source,1,евгений,cyr_word_014779 | cyr_word_058560,arr73.png | rr73.png
14381,2,train_source,1,евгений,cyr_word_014780 | cyr_word_058561,arr74.png | rr74.png
14382,2,train_source,1,евгений,cyr_word_014781 | cyr_word_058562,arr75.png | rr75.png
14383,2,train_source,1,евгений,cyr_word_014782 | cyr_word_058563,arr76.png | rr76.png
14384,2,train_source,1,евгений,cyr_word_014783 | cyr_word_058564,arr77.png | rr77.png
14385,2,train_source,1,евгений,cyr_word_014784 | cyr_word_058565,arr78.png | rr78.png
14386,2,train_source,1,евгений,cyr_word_014785 | cyr_word_058566,arr79.png | rr79.png
14387,2,train_source,1,евгений,cyr_word_014786 | cyr_word_058567,arr81.png | rr81.png
14388,2,train_source,1,евгений,cyr_word_014787 | cyr_word_058568,arr82.png | rr82.png
14389,2,train_source,1,евгений,cyr_word_014788 | cyr_word_058569,arr83.png | rr83.png
14390,2,train_source,1,евгений,cyr_word_014789 | cyr_word_058570,arr84.png | rr84.png
14391,2,train_source,1,евгений,cyr_word_014790 | cyr_word_058571,arr86.png | rr86.png
14392,2,train_source,1,евгений,cyr_word_014791 | cyr_word_058572,arr90.png | rr90.png
14393,2,train_source,1,евгений,cyr_word_014792 | cyr_word_058573,arr91.png | rr91.png
14394,2,train_source,1,евгений,cyr_word_014793 | cyr_word_058574,arr92.png | rr92.png
14395,2,train_source,1,евгений,cyr_word_014794 | cyr_word_058575,arr93.png | rr93.png
14396,2,train_source,1,евгений,cyr_word_014795 | cyr_word_058576,arr94.png | rr94.png
14958,2,train_source,1,10.05.06,cyr_word_015357 | cyr_word_018081,as3032.png | ax1830.png
14960,2,train_source,1,физика,cyr_word_015359 | cyr_word_018082,as3039.png | ax1837.png
14961,2,train_source,1,17.05.06,cyr_word_015360 | cyr_word_018084,as3042.png | ax1840.png
14962,2,train_source,1,10.05.0,cyr_word_015361 | cyr_word_018085,as3047.png | ax1845.png
14963,2,train_source,1,19.05.06,cyr_word_015362 | cyr_word_018087,as3053.png | ax1851.png
14964,2,train_source,1,25.05.06,cyr_word_015363 | cyr_word_018088,as3063.png | ax1861.png
14966,2,train_source,1,беляев,cyr_word_015365 | cyr_word_018089,as3075.png | ax1873.png
14967,2,train_source,1,17.05.06,cyr_word_015366 | cyr_word_018091,as3077.png | ax1875.png
14968,2,train_source,1,1.06.0,cyr_word_015367 | cyr_word_018092,as3080.png | ax1878.png
15089,3,train_source,1,2002,cyr_word_015488 | cyr_word_018077 | cyr_word_018993,as4832.png | ax1724.png | ay6398.png
15791,2,train_source,1,может,cyr_word_016190 | cyr_word_024184,au443.png | dbs2857.png
15792,2,train_source,1,представить,cyr_word_016191 | cyr_word_024185,au444.png | dbs2858.png
15793,2,train_source,1,справиться,cyr_word_016192 | cyr_word_024186,au453.png | dbs2867.png
15794,2,train_source,1,несчастьями,cyr_word_016193 | cyr_word_024187,au455.png | dbs2869.png
15795,2,train_source,1,которые,cyr_word_016194 | cyr_word_024189,au456.png | dbs2870.png
15796,2,train_source,1,женщина,cyr_word_016195 | cyr_word_024190,au463.png | dbs2877.png
15797,2,train_source,1,относят,cyr_word_016196 | cyr_word_024191,au465.png | dbs2879.png
15798,2,train_source,1,обладать,cyr_word_016197 | cyr_word_024192,au469.png | dbs2883.png
15799,2,train_source,1,определять,cyr_word_016198 | cyr_word_024195,au480.png | dbs2894.png
15803,2,train_source,1,считают,cyr_word_016202 | cyr_word_024197,au492.png | dbs2906.png
15804,2,train_source,1,бороться,cyr_word_016203 | cyr_word_024200,au511.png | dbs2925.png
15807,2,train_source,1,побоялись,cyr_word_016206 | cyr_word_024204,au527.png | dbs2941.png
15809,2,train_source,1,собственной,cyr_word_016208 | cyr_word_024206,au539.png | dbs2953.png
15810,2,train_source,1,возможна,cyr_word_016209 | cyr_word_024207,au550.png | dbs2964.png
15811,2,train_source,1,каждый,cyr_word_016210 | cyr_word_024208,au552.png | dbs2966.png
15812,2,train_source,1,испытателя,cyr_word_016211 | cyr_word_024210,au559.png | dbs2973.png
15813,2,train_source,1,зависит,cyr_word_016212 | cyr_word_024211,au561.png | dbs2975.png
15814,2,train_source,1,увлечения,cyr_word_016213 | cyr_word_024213,au571.png | dbs2985.png
15815,2,train_source,1,известного,cyr_word_016214 | cyr_word_024214,au574.png | dbs2988.png
17497,2,train_source,1,дневная,cyr_word_018099 | cyr_word_018672,ax1965.png | ax7165.png
17566,2,train_source,1,ремкран,cyr_word_018168 | cyr_word_018880,ax2577.png | ay4137.png
17568,2,train_source,1,зао,cyr_word_018170 | cyr_word_018881,ax2597.png | ay4157.png
17570,2,train_source,1,февраля,cyr_word_018172 | cyr_word_018882,ax2617.png | ay4177.png
17571,2,train_source,1,2001,cyr_word_018173 | cyr_word_018883,ax2618.png | ay4178.png
17622,2,train_source,1,сергеевич,cyr_word_018224 | cyr_word_018854,ax3018.png | ay3688.png
17878,2,train_source,1,денис,cyr_word_018480 | cyr_word_018951,ax5027.png | ay5591.png
18126,2,train_source,1,сергей,cyr_word_018729 | cyr_word_018980,ay2078.png | ay6164.png
18219,2,train_source,1,михаил,cyr_word_018822 | cyr_word_019110,ay3225.png | ay8376.png
18220,2,train_source,1,викторович,cyr_word_018823 | cyr_word_019111,ay3227.png | ay8378.png
18221,2,train_source,1,20,cyr_word_018824 | cyr_word_019115,ay3235.png | ay8386.png
18223,3,train_source,1,романов,cyr_word_018826 | cyr_word_019031 | cyr_word_019223,ay3317.png | ay6966.png | az1485.png
18224,2,train_source,1,алексин,cyr_word_018827 | cyr_word_019226,ay3327.png | az1495.png
18308,2,train_source,1,казахстан,cyr_word_018916 | cyr_word_019254,ay470.png | az1844.png
18310,2,train_source,1,жен.,cyr_word_018918 | cyr_word_019255,ay473.png | az1847.png
18375,2,train_source,1,325,cyr_word_018985 | cyr_word_019266,ay6256.png | az1933.png
18386,2,train_source,1,вич,cyr_word_018997 | cyr_word_019461,ay6481.png | az4353.png
18387,2,train_source,1,2016,cyr_word_018998 | cyr_word_019462,ay6504.png | az4376.png
18388,2,train_source,1,2020,cyr_word_018999 | cyr_word_019463,ay6507.png | az4379.png
18391,2,train_source,1,елагин,cyr_word_019002 | cyr_word_019465,ay6528.png | az4400.png
18798,2,train_source,1,608,cyr_word_019418 | cyr_word_019644,az3379.png | az7271.png
18818,2,train_source,1,любительская,cyr_word_019438 | cyr_word_019709,az4063.png | azz4063.png
18819,2,train_source,1,лось,cyr_word_019439 | cyr_word_019710,az4075.png | azz4075.png
18820,2,train_source,1,взрослый,cyr_word_019440 | cyr_word_019711,az4076.png | azz4076.png
18821,2,train_source,1,0053911,cyr_word_019441 | cyr_word_019712,az4094.png | azz4094.png
18822,2,train_source,1,октября,cyr_word_019442 | cyr_word_019713,az4098.png | azz4098.png
18870,2,train_source,1,алексеевич,cyr_word_019494 | cyr_word_019715,az510.png | azz510.png
18930,2,train_source,1,2015,cyr_word_019554 | cyr_word_019716,az6214.png | azz6214.png
18995,2,train_source,1,тоз-,cyr_word_019619 | cyr_word_019717,az7053.png | azz7053.png
18996,2,train_source,1,78-01м,cyr_word_019620 | cyr_word_019718,az7054.png | azz7054.png
18998,2,train_source,1,2024,cyr_word_019622 | cyr_word_019719,az7059.png | azz7059.png
19001,2,train_source,1,082755718,cyr_word_019625 | cyr_word_019720,az7084.png | azz7084.png
19005,2,train_source,1,2019,cyr_word_019629 | cyr_word_019721,az7104.png | azz7104.png
19006,2,train_source,1,мая,cyr_word_019630 | cyr_word_019722,az7126.png | azz7126.png
19007,2,train_source,1,2003,cyr_word_019631 | cyr_word_019723,az7127.png | azz7127.png
19009,2,train_source,1,06 октября 2016,cyr_phrase_019633 | cyr_phrase_019724,az7148.png | azz7148.png
19074,2,train_source,1,галданов,cyr_word_019699 | cyr_word_019725,az800.png | azz800.png
50874,2,test_source|train_source,1,деформация,cyr_word_051565 | cyr_word_072605,rc186.png | test130.png
51051,2,test_source|train_source,1,линейное,cyr_word_051742 | cyr_word_072625,rc206.png | test132.png
51650,2,test_source|train_source,1,используем,cyr_word_052341 | cyr_word_072705,rc270.png | test141.png
51668,2,test_source|train_source,1,дисперсия,cyr_word_052359 | cyr_word_072715,rc272.png | test142.png
51695,2,test_source|train_source,1,принцип,cyr_word_052386 | cyr_word_072723,rc275.png | test143.png
51749,2,test_source|train_source,1,порядок,cyr_word_052440 | cyr_word_072743,rc281.png | test145.png
51767,2,test_source|train_source,1,равномерно,cyr_word_052458 | cyr_word_072753,rc283.png | test146.png
51788,2,test_source|train_source,1,осуществляется,cyr_word_052479 | cyr_word_072762,rc285.png | test147.png
51839,2,test_source|train_source,1,через,cyr_word_052530 | cyr_word_072769,rc290.png | test148.png
51858,2,test_source|train_source,1,имеем,cyr_word_052549 | cyr_word_072778,rc292.png | test149.png
51875,2,test_source|train_source,1,линейных,cyr_word_052566 | cyr_word_072787,rc294.png | test150.png
51894,2,test_source|train_source,1,метод,cyr_word_052585 | cyr_word_072798,rc296.png | test151.png
51923,2,test_source|train_source,1,моделей,cyr_word_052614 | cyr_word_072806,rc299.png | test152.png
51968,2,test_source|train_source,1,тогда,cyr_word_052659 | cyr_word_072821,rc303.png | test154.png
52029,2,test_source|train_source,1,сверху,cyr_word_052720 | cyr_word_072829,rc309.png | test155.png
52068,2,test_source|train_source,1,ерез,cyr_word_052759 | cyr_word_072847,rc313.png | test157.png
52088,2,test_source|train_source,1,линейная,cyr_word_052779 | cyr_word_072857,rc315.png | test158.png
52109,2,test_source|train_source,1,вероятность,cyr_word_052800 | cyr_word_072865,rc317.png | test159.png
52158,2,test_source|train_source,1,схема,cyr_word_052849 | cyr_word_073017,rc3217.png | test284.png
56059,2,train_source,1,коллизия,cyr_word_056750 | cyr_word_056835,rc7024.png | rc7103.png
56060,2,train_source,1,коллизия,cyr_word_056751 | cyr_word_056836,rc7025.png | rc7104.png
56061,2,train_source,1,коллизия,cyr_word_056752 | cyr_word_056837,rc7026.png | rc7105.png
56062,2,train_source,1,коллизия,cyr_word_056753 | cyr_word_056838,rc7028.png | rc7106.png
56063,2,train_source,1,коллизия,cyr_word_056754 | cyr_word_056839,rc7029.png | rc7107.png
56066,2,train_source,1,коллизия,cyr_word_056757 | cyr_word_056840,rc7031.png | rc7108.png
56067,2,train_source,1,коллизия,cyr_word_056758 | cyr_word_056841,rc7032.png | rc7109.png
56068,2,train_source,1,коллизия,cyr_word_056759 | cyr_word_056843,rc7033.png | rc7110.png
56069,2,train_source,1,коллизия,cyr_word_056760 | cyr_word_056844,rc7034.png | rc7111.png
56070,2,train_source,1,коллизия,cyr_word_056761 | cyr_word_056845,rc7035.png | rc7112.png
56071,2,train_source,1,коллизия,cyr_word_056762 | cyr_word_056846,rc7037.png | rc7113.png
56072,2,train_source,1,коллизия,cyr_word_056763 | cyr_word_056847,rc7038.png | rc7114.png
56076,2,train_source,1,заграждения,cyr_word_056767 | cyr_word_056848,rc7041.png | rc7117.png
56077,2,train_source,1,заграждение,cyr_word_056768 | cyr_word_056850,rc7042.png | rc7119.png
56078,2,train_source,2,заграждение || заграждения,cyr_word_056769 | cyr_word_056852,rc7043.png | rc7120.png
56079,2,train_source,1,егор,cyr_word_056770 | cyr_word_056853,rc7044.png | rc7121.png
56081,2,train_source,1,егор,cyr_word_056772 | cyr_word_056854,rc7046.png | rc7122.png
56082,2,train_source,1,егор,cyr_word_056773 | cyr_word_056855,rc7047.png | rc7123.png
56086,2,train_source,1,заграждения,cyr_word_056777 | cyr_word_056857,rc7050.png | rc7127.png
56087,2,train_source,2,заграждение || заграждения,cyr_word_056778 | cyr_word_056858,rc7051.png | rc7128.png
56088,2,train_source,1,егор,cyr_word_056779 | cyr_word_056859,rc7052.png | rc7129.png
56089,2,train_source,1,егор,cyr_word_056780 | cyr_word_056861,rc7053.png | rc7130.png
56090,2,train_source,1,егор,cyr_word_056781 | cyr_word_056862,rc7054.png | rc7131.png
56091,2,train_source,1,егор,cyr_word_056782 | cyr_word_056863,rc7055.png | rc7132.png
56092,2,train_source,1,егор,cyr_word_056783 | cyr_word_056864,rc7056.png | rc7133.png
56093,2,train_source,1,егор,cyr_word_056784 | cyr_word_056865,rc7057.png | rc7134.png
56094,2,train_source,1,егор,cyr_word_056785 | cyr_word_056866,rc7058.png | rc7135.png
56095,2,train_source,1,егор,cyr_word_056786 | cyr_word_056867,rc7059.png | rc7136.png
56097,2,train_source,1,егор,cyr_word_056788 | cyr_word_056868,rc7060.png | rc7137.png
56098,2,train_source,1,егор,cyr_word_056789 | cyr_word_056869,rc7061.png | rc7138.png
56099,2,train_source,1,егор,cyr_word_056790 | cyr_word_056870,rc7062.png | rc7139.png
56100,2,train_source,1,егор,cyr_word_056791 | cyr_word_056872,rc7063.png | rc7140.png
56101,2,train_source,1,егор,cyr_word_056792 | cyr_word_056873,rc7064.png | rc7141.png
56102,2,train_source,1,егор,cyr_word_056793 | cyr_word_056874,rc7065.png | rc7142.png
56103,2,train_source,1,егор,cyr_word_056794 | cyr_word_056875,rc7066.png | rc7143.png
56104,2,train_source,1,егор,cyr_word_056795 | cyr_word_056876,rc7067.png | rc7144.png
56105,2,train_source,1,егор,cyr_word_056796 | cyr_word_056877,rc7068.png | rc7145.png
56106,2,train_source,1,егор,cyr_word_056797 | cyr_word_056878,rc7069.png | rc7146.png
61398,2,train_source,1,борьбы,cyr_word_062197 | cyr_word_067436,yob1630.png | yob12222.png
61399,2,train_source,1,метод,cyr_word_062198 | cyr_word_067438,yob1632.png | yob12224.png
61400,2,train_source,1,цепочек,cyr_word_062199 | cyr_word_067439,yob1633.png | yob12225.png
61401,2,train_source,1,объединить,cyr_word_062200 | cyr_word_067440,yob1634.png | yob12226.png
61402,2,train_source,1,элемент,cyr_word_062201 | cyr_word_067441,yob1635.png | yob12227.png
61404,2,train_source,1,коллизии,cyr_word_062203 | cyr_word_067442,yob1639.png | yob12231.png
61405,2,train_source,1,таблиц,cyr_word_062204 | cyr_word_067443,yob1641.png | yob12233.png
61406,2,train_source,1,списков.,cyr_word_062205 | cyr_word_067445,yob1646.png | yob12238.png
61407,2,train_source,1,номер,cyr_word_062206 | cyr_word_067446,yob1647.png | yob12239.png
61408,2,train_source,1,списка,cyr_word_062207 | cyr_word_067447,yob1648.png | yob12240.png
61409,2,train_source,1,который,cyr_word_062208 | cyr_word_067448,yob1649.png | yob12241.png
61411,2,train_source,1,элемент,cyr_word_062210 | cyr_word_067450,yob1651.png | yob12243.png
61412,2,train_source,1,определяется,cyr_word_062211 | cyr_word_067451,yob1652.png | yob12244.png
61413,2,train_source,1,функции,cyr_word_062212 | cyr_word_067452,yob1655.png | yob12247.png
61414,2,train_source,1,построения,cyr_word_062213 | cyr_word_067454,yob1657.png | yob12249.png
61415,2,train_source,1,таблица,cyr_word_062214 | cyr_word_067455,yob1658.png | yob12250.png
61416,2,train_source,1,поиска,cyr_word_062215 | cyr_word_067456,yob1659.png | yob12251.png
61417,2,train_source,2,списков || списков.,cyr_word_062216 | cyr_word_067458,yob1665.png | yob12257.png
61418,2,train_source,2,что бы || чтобы,cyr_phrase_062217 | cyr_word_067459,yob1666.png | yob12258.png
61419,2,train_source,1,сравнить,cyr_word_062218 | cyr_word_067460,yob1667.png | yob12259.png
61420,2,train_source,1,нужно,cyr_word_062219 | cyr_word_067462,yob1669.png | yob12261.png
61423,2,train_source,1,одного,cyr_word_062222 | cyr_word_067463,yob1671.png | yob12263.png
61424,2,train_source,1,списка,cyr_word_062223 | cyr_word_067464,yob1672.png | yob12264.png
61425,2,train_source,1,элемент,cyr_word_062224 | cyr_word_067465,yob1674.png | yob12266.png
61426,2,train_source,1,берем,cyr_word_062225 | cyr_word_067466,yob1675.png | yob12267.png
61427,2,train_source,1,новый,cyr_word_062226 | cyr_word_067467,yob1676.png | yob12268.png
61428,2,train_source,1,элемент,cyr_word_062227 | cyr_word_067468,yob1677.png | yob12269.png
61429,2,train_source,1,попадаем,cyr_word_062228 | cyr_word_067469,yob1682.png | yob12274.png
61430,2,train_source,1,соотв.,cyr_word_062229 | cyr_word_067470,yob1683.png | yob12275.png
61431,2,train_source,1,список,cyr_word_062230 | cyr_word_067471,yob1684.png | yob12276.png
61432,2,train_source,1,таблица,cyr_word_062231 | cyr_word_067474,yob1694.png | yob12286.png
61433,2,train_source,1,содержит,cyr_word_062232 | cyr_word_067475,yob1698.png | yob12290.png
61434,2,train_source,1,элементы,cyr_word_062233 | cyr_word_067476,yob1699.png | yob12291.png
61437,2,train_source,2,"коллизий || коллизий,",cyr_word_062236 | cyr_word_067477,yob1702.png | yob12294.png
61438,2,train_source,1,списки,cyr_word_062237 | cyr_word_067478,yob1703.png | yob12295.png
61440,2,train_source,1,вычи,cyr_word_062239 | cyr_word_067479,yob1706.png | yob12298.png
61441,2,train_source,1,незанятые,cyr_word_062240 | cyr_word_067480,yob1709.png | yob12301.png
61442,2,train_source,1,остальные,cyr_word_062241 | cyr_word_067482,yob1713.png | yob12305.png
61443,2,train_source,1,вычисляют,cyr_word_062242 | cyr_word_067484,yob1716.png | yob12308.png
61444,2,train_source,1,списки.,cyr_word_062243 | cyr_word_067485,yob1719.png | yob12311.png
61445,2,train_source,1,списке,cyr_word_062244 | cyr_word_067486,yob1724.png | yob12316.png
61779,2,train_source,2,хем-фунская || хеш-функция,cyr_word_062578 | cyr_word_066208,yob2716.png | yob8446.png
61780,2,train_source,2,смесь || смесь),cyr_word_062579 | cyr_word_066209,yob2718.png | yob8448.png
61782,2,train_source,1,номера,cyr_word_062581 | cyr_word_066210,yob2726.png | yob8456.png
61784,2,train_source,1,функции,cyr_word_062583 | cyr_word_066211,yob2733.png | yob8463.png
61785,2,train_source,1,основная,cyr_word_062584 | cyr_word_066212,yob2734.png | yob8464.png
61786,2,train_source,2,хеширование || хеширования,cyr_word_062585 | cyr_word_066213,yob2736.png | yob8466.png
61787,2,train_source,1,используем,cyr_word_062586 | cyr_word_066214,yob2737.png | yob8467.png
61789,2,train_source,1,чтобы,cyr_word_062588 | cyr_word_066215,yob2742.png | yob8472.png
61790,2,train_source,1,ключевого,cyr_word_062589 | cyr_word_066216,yob2744.png | yob8474.png
61791,2,train_source,1,перейти,cyr_word_062590 | cyr_word_066218,yob2746.png | yob8476.png
61792,2,train_source,1,адресу,cyr_word_062591 | cyr_word_066219,yob2748.png | yob8478.png
61793,2,train_source,1,элемента,cyr_word_062592 | cyr_word_066220,yob2751.png | yob8481.png
61794,2,train_source,1,хеш,cyr_word_062593 | cyr_word_066221,yob2752.png | yob8482.png
61795,2,train_source,1,где хранятся,cyr_phrase_062594 | cyr_phrase_066222,yob2753.png | yob8483.png
61796,2,train_source,2,объекты || объекты),cyr_word_062595 | cyr_word_066224,yob2756.png | yob8486.png
61797,2,train_source,2,используют || используютс,cyr_word_062596 | cyr_word_066225,yob2757.png | yob8487.png
61798,2,train_source,1,основе,cyr_word_062597 | cyr_word_066226,yob2762.png | yob8492.png
61799,2,train_source,1,деления,cyr_word_062598 | cyr_word_066227,yob2763.png | yob8493.png
61800,2,train_source,1,основе,cyr_word_062599 | cyr_word_066228,yob2768.png | yob8498.png
61801,2,train_source,1,умножения,cyr_word_062600 | cyr_word_066229,yob2769.png | yob8499.png
61802,2,train_source,1,длина,cyr_word_062601 | cyr_word_066230,yob2770.png | yob8500.png
61803,2,train_source,1,простое,cyr_word_062602 | cyr_word_066231,yob2773.png | yob8503.png
61804,2,train_source,1,число,cyr_word_062603 | cyr_word_066232,yob2774.png | yob8504.png
61805,2,train_source,1,"функция,",cyr_word_062604 | cyr_word_066233,yob2776.png | yob8506.png
61808,2,train_source,1,конкретный,cyr_word_062607 | cyr_word_068600,yob2779.png | yob8509.png
61809,2,train_source,1,число,cyr_word_062608 | cyr_word_068601,yob2783.png | yob8513.png
61810,2,train_source,1,простое,cyr_word_062609 | cyr_word_068602,yob2788.png | yob8518.png
61811,2,train_source,1,чисто,cyr_word_062610 | cyr_word_068603,yob2789.png | yob8519.png
61812,2,train_source,1,простое,cyr_word_062611 | cyr_word_068604,yob2792.png | yob8522.png
61813,2,train_source,1,число,cyr_word_062612 | cyr_word_068605,yob2793.png | yob8523.png
61816,2,train_source,1,ключевых,cyr_word_062615 | cyr_word_068606,yob2806.png | yob8536.png
61817,2,train_source,1,значений,cyr_word_062616 | cyr_word_068607,yob2807.png | yob8537.png
61818,2,train_source,1,таблиц,cyr_word_062617 | cyr_word_068608,yob2810.png | yob8540.png
61819,2,train_source,1,целое,cyr_word_062618 | cyr_word_068609,yob2811.png | yob8541.png
64744,2,train_source,2,общая трудоемкос || общая трудоемкост,cyr_phrase_065545 | cyr_phrase_070766,yob7216.png | yob17712.png
64746,2,train_source,2,откоситель- || относитель-,cyr_word_065547 | cyr_word_070767,yob7219.png | yob17715.png
64747,2,train_source,1,таблицы,cyr_word_065548 | cyr_word_070768,yob7223.png | yob17719.png
64749,2,train_source,2,кать || чать,cyr_word_065550 | cyr_word_070769,yob7229.png | yob17725.png
64750,2,train_source,1,искомого,cyr_word_065551 | cyr_word_070770,yob7230.png | yob17726.png
64751,2,train_source,1,объект,cyr_word_065552 | cyr_word_070771,yob7231.png | yob17727.png
64752,2,train_source,1,основе,cyr_word_065553 | cyr_word_070772,yob7233.png | yob17729.png
64753,2,train_source,1,ключевого,cyr_word_065554 | cyr_word_070773,yob7238.png | yob17734.png
64754,2,train_source,1,чения,cyr_word_065555 | cyr_word_070774,yob7239.png | yob17735.png
64755,2,train_source,1,вычисляется,cyr_word_065556 | cyr_word_070775,yob7241.png | yob17737.png
64756,2,train_source,1,емеющее,cyr_word_065557 | cyr_word_070776,yob7244.png | yob17740.png
64757,2,train_source,2,колее || номе,cyr_word_065558 | cyr_word_070777,yob7245.png | yob17741.png
64758,2,train_source,1,записи,cyr_word_065559 | cyr_word_070778,yob7246.png | yob17742.png
64759,2,train_source,1,некоторой,cyr_word_065560 | cyr_word_070779,yob7247.png | yob17743.png
64760,2,train_source,1,блице,cyr_word_065561 | cyr_word_070780,yob7249.png | yob17745.png
64761,2,train_source,1,требования,cyr_word_065562 | cyr_word_070781,yob7252.png | yob17748.png
64762,2,train_source,1,функции,cyr_word_065563 | cyr_word_070782,yob7253.png | yob17749.png
64763,2,train_source,1,разные,cyr_word_065564 | cyr_word_070783,yob7256.png | yob17752.png
64764,2,train_source,1,объекты,cyr_word_065565 | cyr_word_070784,yob7257.png | yob17753.png
64765,2,train_source,1,разным,cyr_word_065566 | cyr_word_070785,yob7259.png | yob17755.png
64766,2,train_source,1,адресам,cyr_word_065567 | cyr_word_070786,yob7260.png | yob17756.png
64767,2,train_source,1,простота,cyr_word_065568 | cyr_word_070787,yob7261.png | yob17757.png
64768,2,train_source,1,вычисления,cyr_word_065569 | cyr_word_070788,yob7262.png | yob17758.png
64769,2,train_source,1,быстрое вычисл.,cyr_phrase_065570 | cyr_phrase_070789,yob7263.png | yob17759.png
64770,2,train_source,1,длина,cyr_word_065571 | cyr_word_070790,yob7264.png | yob17760.png
64771,2,train_source,2,таблица || таблицо,cyr_word_065572 | cyr_word_070791,yob7265.png | yob17761.png
64772,2,train_source,2,возможно || возмошно,cyr_word_065573 | cyr_word_070792,yob7271.png | yob17767.png
