sample_id,dataset,level,issue_type,severity,message,image_path,transcription,suggested_action
cyr_word_010569,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010569_ao12322.png,Ост-,manual_review
cyr_word_010570,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010570_ao12324.png,идеалы,manual_review
cyr_word_010571,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010571_ao12325.png,собственные,manual_review
cyr_word_010573,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010573_ao12332.png,Коммутативное,manual_review
cyr_word_010574,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010574_ao12333.png,кольцо,manual_review
cyr_word_010575,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010575_ao12336.png,единицей,manual_review
cyr_word_010576,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010576_ao12340.png,наз-ся,manual_review
cyr_word_010577,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010577_ao12345.png,нет,manual_review
cyr_word_010578,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010578_ao12346.png,собственных,manual_review
cyr_word_010579,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010579_ao12347.png,идеалов,manual_review
cyr_word_010580,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010580_ao12349.png,Док-во:,manual_review
cyr_word_010581,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010581_ao12351.png,Пусть,manual_review
cyr_word_010582,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010582_ao12355.png,Теорема,manual_review
cyr_word_010583,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010583_ao12365.png,колец,manual_review
cyr_word_010584,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010584_ao12366.png,идеалов,manual_review
cyr_word_010585,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010585_ao12367.png,существует.,manual_review
cyr_word_010586,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010586_ao12375.png,единицой.,manual_review
cyr_word_010587,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010587_ao12390.png,Док-во:,manual_review
cyr_word_010588,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010588_ao12396.png,наш.,manual_review
cyr_word_010591,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010591_ao12406.png,предположению,manual_review
cyr_word_010593,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010593_ao12411.png,Пример,manual_review
cyr_word_011823,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011823_ao3959.png,кратных,manual_review
cyr_word_011824,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011824_ao3960.png,корней,manual_review
cyr_word_011825,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011825_ao3965.png,сепарабельно,manual_review
cyr_word_011827,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011827_ao3978.png,самые,manual_review
cyr_word_011828,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011828_ao3979.png,рассуждения,manual_review
cyr_word_011829,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011829_ao3983.png,теоремы,manual_review
cyr_phrase_011830,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011830_ao3986.png,Утв 24,manual_review
cyr_word_011831,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011831_ao3993.png,"-сепарабельны,",manual_review
cyr_word_011832,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011832_ao3997.png,Конечные,manual_review
cyr_word_011833,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_011833_ao3999.png,Док-во:,manual_review
cyr_word_014545,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014545_aqq333.png,насколько,manual_review
cyr_word_014546,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014546_aqq335.png,поэтическое,manual_review
cyr_word_014547,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014547_aqq337.png,дополненное,manual_review
cyr_word_014548,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014548_aqq338.png,смыслом,manual_review
cyr_word_014549,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014549_aqq339.png,направленное,manual_review
cyr_word_014551,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014551_aqq347.png,начало,manual_review
cyr_phrase_014552,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014552_aqq350.png,"Автор уверен,",manual_review
cyr_word_014553,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014553_aqq353.png,непрерывной,manual_review
cyr_word_014554,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014554_aqq356.png,поэтическое,manual_review
cyr_word_014555,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014555_aqq358.png,"определяющие,",manual_review
cyr_word_014556,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014556_aqq359.png,способные,manual_review
cyr_word_014557,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014557_aqq360.png,сподвигнуть,manual_review
cyr_word_014558,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014558_aqq361.png,личность,manual_review
cyr_word_014559,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014559_aqq363.png,потому,manual_review
cyr_word_014560,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014560_aqq364.png,именно,manual_review
cyr_phrase_014561,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014561_aqq365.png,такой подход,manual_review
cyr_word_014562,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014562_aqq367.png,открывает,manual_review
cyr_phrase_014563,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014563_aqq368.png,для человека,manual_review
cyr_word_014564,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014564_aqq369.png,неиссякаемый,manual_review
cyr_word_014565,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014565_aqq371.png,вдохновения,manual_review
cyr_phrase_014566,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014566_aqq372.png,"точкой зрения,",manual_review
cyr_word_014568,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014568_aqq379.png,писатели,manual_review
cyr_word_014570,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014570_aqq380.png,иногда,manual_review
cyr_word_014571,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014571_aqq385.png,внутренних,manual_review
cyr_word_014572,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014572_aqq387.png,создания,manual_review
cyr_word_014576,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014576_aqq406.png,постоянная,manual_review
cyr_word_014577,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014577_aqq408.png,открытию,manual_review
cyr_word_014578,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014578_aqq413.png,поэтическое,manual_review
cyr_word_014579,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014579_aqq414.png,ощущение,manual_review
cyr_word_014580,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014580_aqq416.png,зарождающиеся,manual_review
cyr_phrase_014581,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014581_aqq429.png,с данной,manual_review
cyr_word_014584,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_014584_aqq434.png,"неизвестного,",manual_review
cyr_word_017597,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017597_aw1002.png,вания,manual_review
cyr_word_017598,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017598_aw1006.png,сетям.,manual_review
cyr_word_017602,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017602_aw1063.png,Гидравлический,manual_review
cyr_word_017604,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017604_aw1111.png,решения,manual_review
cyr_word_017605,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017605_aw1115.png,Что,manual_review
cyr_word_017606,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017606_aw1119.png,какие,manual_review
cyr_word_017607,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017607_aw112.png,иность,manual_review
cyr_word_017608,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017608_aw1120.png,именно,manual_review
cyr_word_017609,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017609_aw1128.png,какого,manual_review
cyr_word_017610,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017610_aw1129.png,природны,manual_review
cyr_word_017611,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017611_aw1133.png,быть,manual_review
cyr_phrase_017612,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017612_aw1135.png,маш. тех,manual_review
cyr_word_017613,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017613_aw1137.png,(Голосование,manual_review
cyr_word_017614,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017614_aw1139.png,общества,manual_review
cyr_word_017615,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017615_aw1140.png,финансовые,manual_review
cyr_word_017616,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017616_aw1144.png,производить,manual_review
cyr_word_017617,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017617_aw1146.png,решения,manual_review
cyr_word_017618,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017618_aw1149.png,проблема,manual_review
cyr_word_017619,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017619_aw1150.png,выборы,manual_review
cyr_word_017620,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017620_aw1151.png,помощью,manual_review
cyr_word_017621,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017621_aw1153.png,технологий,manual_review
cyr_word_017622,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017622_aw1156.png,товары,manual_review
cyr_word_017623,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017623_aw1157.png,Как,manual_review
cyr_word_017624,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017624_aw1159.png,кого,manual_review
cyr_word_017626,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017626_aw1162.png,Сколь,manual_review
cyr_word_017627,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017627_aw1164.png,какои,manual_review
cyr_phrase_017628,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017628_aw1169.png,во товаров,manual_review
cyr_word_017629,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017629_aw1172.png,Экономическая,manual_review
cyr_word_017630,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017630_aw1174.png,может,manual_review
cyr_word_017631,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017631_aw1175.png,быть,manual_review
cyr_word_017633,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017633_aw1178.png,что-то,manual_review
cyr_word_017634,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017634_aw1179.png,новое,manual_review
cyr_word_017636,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017636_aw1180.png,кия,manual_review
cyr_word_017637,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017637_aw1183.png,определ,manual_review
cyr_word_017638,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017638_aw1184.png,при,manual_review
cyr_word_017639,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017639_aw1189.png,экономически,manual_review
cyr_word_017640,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017640_aw1193.png,технологии,manual_review
cyr_word_017641,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017641_aw1195.png,рудовые,manual_review
cyr_word_017644,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017644_aw1206.png,Сколько,manual_review
cyr_word_017645,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017645_aw1208.png,какои,manual_review
cyr_word_017646,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017646_aw1209.png,цене,manual_review
cyr_word_017647,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017647_aw1212.png,чельная,manual_review
cyr_word_017648,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017648_aw1214.png,Для,manual_review
cyr_word_017649,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017649_aw1216.png,ская,manual_review
cyr_word_017650,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017650_aw1217.png,прикладная,manual_review
cyr_word_017652,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017652_aw1220.png,налоги,manual_review
cyr_word_017653,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017653_aw1221.png,Методы,manual_review
cyr_word_017654,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017654_aw1224.png,ские,manual_review
cyr_word_017655,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017655_aw1225.png,Наблюдение,manual_review
cyr_word_017656,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017656_aw1227.png,Налог,manual_review
cyr_word_017657,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017657_aw1228.png,частичное,manual_review
cyr_word_017658,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017658_aw1229.png,изъятие,manual_review
cyr_word_017659,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017659_aw1232.png,польз,manual_review
cyr_word_017660,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017660_aw1233.png,гос-,manual_review
cyr_word_017661,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017661_aw1235.png,Эксперимент,manual_review
cyr_word_017662,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017662_aw1239.png,Моделирование,manual_review
cyr_word_017664,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017664_aw1245.png,Империческая,manual_review
cyr_word_017667,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017667_aw1249.png,деление,manual_review
cyr_word_017668,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017668_aw1251.png,бление,manual_review
cyr_word_017669,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017669_aw1252.png,кость,manual_review
cyr_word_017670,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017670_aw1254.png,эконом,manual_review
cyr_word_017672,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017672_aw1256.png,Сикте,manual_review
cyr_word_017675,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017675_aw1262.png,Системный,manual_review
cyr_word_017676,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017676_aw1264.png,подход,manual_review
cyr_word_017677,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017677_aw1265.png,Ученые,manual_review
cyr_word_017678,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017678_aw1266.png,делают,manual_review
cyr_word_017679,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017679_aw1269.png,Индукция,manual_review
cyr_word_017680,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017680_aw1270.png,Дедукции,manual_review
cyr_word_017681,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017681_aw1271.png,выводы,manual_review
cyr_word_017682,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017682_aw1274.png,Исто,manual_review
cyr_word_017683,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017683_aw1275.png,ским,manual_review
cyr_word_017684,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017684_aw1277.png,Логический,manual_review
cyr_word_017685,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017685_aw1278.png,Законы,manual_review
cyr_word_017687,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017687_aw1282.png,Теоритическая,manual_review
cyr_word_017688,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017688_aw1283.png,после,manual_review
cyr_word_017689,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017689_aw1284.png,Метод,manual_review
cyr_word_017690,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017690_aw1285.png,научных,manual_review
cyr_word_017691,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017691_aw1287.png,имперический,manual_review
cyr_word_017692,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017692_aw1289.png,позволяет,manual_review
cyr_word_017693,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017693_aw1293.png,данных,manual_review
cyr_word_017694,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017694_aw1294.png,или,manual_review
cyr_word_017695,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017695_aw1296.png,отвлеченые,manual_review
cyr_word_017696,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017696_aw1298.png,т.е,manual_review
cyr_word_017697,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017697_aw13.png,области,manual_review
cyr_word_017698,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017698_aw1300.png,или,manual_review
cyr_word_017699,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017699_aw1302.png,цена,manual_review
cyr_word_017700,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017700_aw1304.png,кого,manual_review
cyr_word_017701,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017701_aw1305.png,Петровские,manual_review
cyr_word_017702,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017702_aw1311.png,Научных,manual_review
cyr_word_017703,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017703_aw1313.png,уровне,manual_review
cyr_phrase_017704,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017704_aw1319.png,разбор ДЗ.,manual_review
cyr_word_017706,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017706_aw133.png,обоз,manual_review
cyr_word_017711,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017711_aw1485.png,Лекция,manual_review
cyr_word_017712,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017712_aw1502.png,общества,manual_review
cyr_word_017715,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017715_aw152.png,волчная,manual_review
cyr_word_017718,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017718_aw1537.png,единяет,manual_review
cyr_word_017720,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017720_aw1563.png,так,manual_review
cyr_word_017721,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017721_aw1574.png,технологий,manual_review
cyr_word_017722,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017722_aw1591.png,работы,manual_review
cyr_word_017724,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017724_aw186.png,формы,manual_review
cyr_word_017725,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017725_aw19.png,октября,manual_review
cyr_word_017727,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017727_aw196.png,пассивная,manual_review
cyr_word_017728,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017728_aw203.png,форма,manual_review
cyr_word_017729,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017729_aw213.png,общества.,manual_review
cyr_word_017730,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017730_aw215.png,ность,manual_review
cyr_word_017732,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_017732_aw224.png,работать,manual_review
